id,car_name,car_brand,car_tag,price,new_price,complexOutlook,firstCert,odograph,allPower,carBelong,range,isDome,wheelBase,drivingMode
116458848,特斯拉 Model 3 2020款 改款 标准续航后驱升级版,特斯拉,Model 3,218000,292751,9成新,2020-12,2.6万公里,202kW,太原(晋),468km,0,2875,后置后驱
116339799,宝骏E100 2020款 305KM 智行版,宝骏,宝骏E100,41800,54056,9成新,2021-02,0.4万公里,24kW,台州(浙),305km,1,1600,前置前驱
115943401,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,229000,308816,9成新,2020-08,1.9万公里,363kW,成都(川),550km,1,2920,双电机四驱
116482432,特斯拉 Model 3 2021款 Performance高性能全轮驱动版,特斯拉,Model 3,306700,368951,9成新,2021-03,1.9万公里,339kW,重庆(渝),605km,0,2875,双电机四驱
115679152,特斯拉MODEL S 2014款 MODEL S 85,特斯拉,特斯拉MODEL S,258000,796735,7成新,2015-02,4.7万公里,270kW,烟台(鲁),502km,0,2960,后置后驱
115663271,吉利汽车 帝豪GSe 2019款 改款 500 领尚型,吉利,帝豪GSe,89000,140894,9成新,2020-06,2.5万公里,120kW,长沙(湘),400km,1,2700,前置前驱
116344704,北汽新能源 EC系列 2018款 EC220 标准版,北汽新能源,EC系列,32800,60569,9成新,2018-12,0.2万公里,30kW,淄博(鲁),206km,1,2360,前置前驱
116491863,蔚来ES8 2018款 创始版,蔚来,蔚来ES8,306200,594837,8成新,2019-06,4.9万公里,480kW,郑州(豫),355km,1,3010,双电机四驱
116274603,别克 微蓝6 2019款 互联智享型,别克,微蓝6,87500,232073,8成新,2019-08,4.4万公里,85kW,苏州(苏),301km,0,2660,前置前驱
115899172,小鹏汽车P7 2020款 586E,小鹏汽车,小鹏汽车P7,229000,288517,9成新,2020-10,1.7万公里,196kW,苏州(苏),568km,1,2998,后置后驱
116440185,威马汽车 威马EX5 2020款 EX5-Z Fun动感版,威马汽车,威马EX5,135800,162603,99成新,2021-11,0.1万公里,160kW,武汉(鄂),400km,1,2703,前置前驱
116489454,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,294000,327638,99成新,2022-02,100公里,202kW,合肥(皖),-,0,2890,后置后驱
116197900,别克 微蓝6 2020款 互联智享型 PLUS,别克,微蓝6,119900,230445,95成新,2021-09,0.8万公里,110kW,兰州(甘),410km,0,2660,前置前驱
116388242,特斯拉 Model 3 2021款 标准续航后驱升级版 3D6,特斯拉,Model 3,249900,273256,99成新,2021-12,0.2万公里,220kW,嘉兴(浙),468km,0,2875,后置后驱
116291950,理念 广汽本田VE-1 2020款 出行版,理念,广汽本田VE-1,83800,173458,7成新,2020-07,8.4万公里,120kW,恩施(鄂),401km,1,2610,前置前驱
116520464,宝骏E200 2019款 250KM 智行版,宝骏,宝骏E200,46900,59483,9成新,2020-07,0.9万公里,29kW,上海(沪),250km,1,1600,前置前驱
116219098,威马汽车 威马EX5 2019款 EX5 智行2.0 Extra创新版400,威马汽车,威马EX5,92800,195167,8成新,2019-04,2.6万公里,160kW,成都(川),400km,1,2703,前置前驱
115959489,小鹏汽车P7 2021款 480N,小鹏汽车,小鹏汽车P7,216800,254217,9成新,2021-08,1.5万公里,196kW,重庆(渝),480km,1,2998,后置后驱
116345601,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,40700,42116,99成新,2022-01,200公里,20kW,东营(鲁),170km,1,1940,后置后驱
115679168,北汽新能源 EC系列 2018款 灵动版,北汽新能源,EC系列,48800,71423,8成新,2019-03,2.8万公里,45kW,唐山(冀),261km,1,2360,前置前驱
116316263,奇瑞 小蚂蚁 2021款 改款 15万蚁粉款 新蚁酷版 磷酸铁锂,奇瑞,小蚂蚁,54800,75765,9成新,2021-06,0.2万公里,30kW,六安(皖),301km,1,2150,后置后驱
116145023,欧拉iQ 2018款 高续航版 智联型,欧拉,欧拉iQ,75800,124611,8成新,2019-03,3.8万公里,120kW,沈阳(辽),401km,1,2615,前置前驱
115794046,宝骏E100 2017款 智行版,宝骏,宝骏E100,23800,101925,7成新,2018-05,2.9万公里,29kW,柳州(桂),155km,1,1600,前置前驱
116368755,蔚来ES6 2020款 600KM 运动版,蔚来,蔚来ES6,260000,451555,9成新,2021-05,1.7万公里,320kW,宁波(浙),600km,1,2900,双电机四驱
116168527,比亚迪 汉 2020款 EV 超长续航版尊贵型,比亚迪,汉,185000,283090,8成新,2020-09,5.0万公里,163kW,石家庄(冀),605km,1,2920,前置前驱
115719237,奇瑞eQ1 2018款 小蚂蚁400 智享版 4座,奇瑞,奇瑞eQ1,41800,71423,8成新,2019-03,3.0万公里,30kW,厦门(闽),301km,1,2150,后置后驱
115836073,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,229800,289538,9成新,2021-03,1.3万公里,202kW,北京(京),468km,0,2875,后置后驱
116485334,江淮iEV6E 2018款 升级版 iEV6E 豪华智能型,江淮,江淮iEV6E,37800,139482,9成新,2018-12,2.5万公里,50kW,郑州(豫),255km,1,2390,前置前驱
116121724,小鹏汽车P7 2022款 670N+,小鹏汽车,小鹏汽车P7,280000,299372,99成新,2022-01,0.2万公里,196kW,石家庄(冀),670km,0,2998,后置后驱
115895887,小鹏汽车G3 2019款 尊享版,小鹏汽车,小鹏汽车G3,111000,216876,9成新,2019-05,6.5万公里,145kW,杭州(浙),365km,1,2610,前置前驱
116253360,大众 ID.4 X 2021款 1st Edition ID.初见版,大众,ID.4 X,198800,256049,9成新,2021-11,300公里,150kW,上海(沪),555km,0,2765,后置后驱
116559910,特斯拉 Model 3 2022款 后轮驱动版,特斯拉,Model 3,260000,289538,99成新,2022-02,100公里,202kW,南通(苏),-,0,2875,后置后驱
116509174,欧拉好猫 2021款 500km长续航 阿波罗版 三元锂,欧拉,欧拉好猫,140000,145344,9成新,2021-03,2.0万公里,105kW,台州(浙),501km,1,2650,前置前驱
115763353,比亚迪 元新能源 2019款 EV535 智联领创型,比亚迪,元新能源,81800,141002,8成新,2019-12,4.3万公里,70kW,成都(川),410km,1,2535,前置前驱
116251453,比亚迪 宋Pro新能源 2019款 EV 高功率版豪华型,比亚迪,宋Pro新能源,149800,206022,8成新,2021-03,2.4万公里,120kW,南京(苏),405km,1,2712,前置前驱
116534368,宝骏E100 2019款 250KM 智行版,宝骏,宝骏E100,35000,54056,9成新,2020-03,1.7万公里,29kW,徐州(苏),250km,1,1600,前置前驱
116203335,广汽新能源 Aion S 埃安 2019款 炫 630,广汽埃安,Aion S 埃安,89800,166945,7成新,2020-06,13.8万公里,135kW,江门(粤),510km,1,2750,前置前驱
116414280,小鹏汽车P7 2021款 480G,小鹏汽车,小鹏汽车P7,203800,243362,99成新,2022-01,100公里,196kW,杭州(浙),-,1,2998,后置后驱
116248760,江淮iEV6E 2018款 运动版 iEV6E 豪华智享型,江淮,江淮iEV6E,38800,172372,8成新,2018-07,6.7万公里,50kW,太原(晋),310km,1,2390,前置前驱
116458540,东风 俊风E17 2018款 标准型,东风,俊风E17,36000,248355,9成新,2018-06,1.1万公里,100kW,大连(辽),310km,1,2700,前置前驱
116378688,红旗E-QM5 2021款 充电 旗领版,红旗,红旗E-QM5,141800,0,9成新,2021-12,0.1万公里,140kW,长春(吉),431km,1,2990,前置前驱
116314696,北汽新能源 EX系列 2018款 EX360 新尚版,北汽新能源,EX系列,39900,101925,7成新,2018-05,10.0万公里,80kW,北京(京),318km,1,2519,前置前驱
115895274,爱驰U5 2019款 U5 PRO,爱驰,爱驰U5,134900,269088,9成新,2020-10,2.6万公里,140kW,上海(沪),503km,1,2800,前置前驱
116533950,北汽新能源 EX系列 2018款 EX360 新潮版,北汽新能源,EX系列,50800,112780,7成新,2019-02,3.2万公里,80kW,潍坊(鲁),318km,1,2519,前置前驱
116145111,广汽新能源 Aion LX(埃安LX) 2019款 80D,广汽埃安,Aion LX(埃安LX),195800,325206,9成新,2020-04,3.8万公里,300kW,广州(粤),600km,1,2920,双电机四驱
116458556,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,286000,356034,9成新,2020-11,2.8万公里,240kW,北京(京),180km,1,2935,双电机四驱
116146044,别克 微蓝7 2020款 652E 互联智慧型,别克,微蓝7,131600,236415,9成新,2020-09,1.2万公里,130kW,东莞(粤),500km,0,2675,前置前驱
116227693,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,285900,356034,9成新,2020-05,3.4万公里,240kW,扬州(苏),180km,1,2935,双电机四驱
115797125,宝马i3 2016款 升级款增程型(进口),宝马,宝马i3,166800,567483,8成新,2018-03,3.8万公里,125kW,沈阳(辽),246km,0,2570,后置后驱
116556554,蔚来ES8 2018款 355KM 基准版 七座版,蔚来,蔚来ES8,235000,486290,7成新,2019-01,8.5万公里,480kW,杭州(浙),355km,1,3010,双电机四驱
116538648,奇瑞 小蚂蚁 2021款 15万蚁粉款 新蚁炫版,奇瑞,小蚂蚁,60600,80107,8成新,2021-05,0.9万公里,30kW,遂宁(川),301km,1,2150,后置后驱
116490679,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,216000,316740,8成新,2020-07,3.2万公里,202kW,成都(川),445km,0,2875,后置后驱
115984479,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,68000,80107,8成新,2021-03,1.3万公里,35kW,承德(冀),351km,1,2475,前置前驱
116375917,小鹏汽车G3 2019款 悦享版,小鹏汽车,小鹏汽车G3,106800,169116,9成新,2020-11,2.8万公里,145kW,成都(川),351km,1,2610,前置前驱
116556368,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,32000,35603,95成新,2021-01,0.7万公里,20kW,唐山(冀),120km,1,1940,后置后驱
116011402,欧拉黑猫 2021款 301km 基础型,欧拉,欧拉黑猫,56800,75765,9成新,2020-10,0.6万公里,35kW,济南(鲁),301km,1,2475,前置前驱
116142752,广汽集团 广汽iA5 2019款 豪华版,广汽集团,广汽iA5,109500,198423,8成新,2019-12,2.1万公里,135kW,淄博(鲁),510km,1,2750,前置前驱
116316238,江淮iEV6E 2019款 青春版 iEV6E 智能型,江淮,江淮iEV6E,44900,75440,8成新,2019-06,0.6万公里,45kW,南阳(豫),310km,1,2390,前置前驱
116315802,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,32500,42116,9成新,2020-12,1.1万公里,20kW,合肥(皖),170km,1,1940,后置后驱
116202660,大众 ID.4 CROZZ 2021款 长续航PRO两驱版,大众,ID.4 CROZZ,193800,260404,9成新,2021-08,0.3万公里,150kW,成都(川),550km,0,2765,后置后驱
115800767,蔚来ES8 2018款 创始版,蔚来,蔚来ES8,279000,594837,8成新,2018-12,6.6万公里,480kW,合肥(皖),355km,1,3010,双电机四驱
116250014,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,239800,308816,9成新,2021-01,2.8万公里,363kW,成都(川),550km,1,2920,双电机四驱
115705977,宝马iX3 2021款 创领型,宝马,宝马iX3,317800,477498,9成新,2020-11,1.7万公里,210kW,成都(川),500km,0,2864,后置后驱
116518552,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,36500,42116,9成新,2021-04,0.6万公里,20kW,杭州(浙),170km,1,1940,后置后驱
116316015,大众 途观L新能源 2019款 430PHEV 混动旗舰版,大众,途观L新能源,159900,317825,7成新,2019-03,14.2万公里,85kW,深圳(粤),52km,0,2791,前置前驱
116484315,别克 微蓝6 2019款 互联智慧型,别克,微蓝6,88000,242928,8成新,2019-05,4.2万公里,85kW,宁波(浙),301km,0,2660,前置前驱
116511289,威马汽车 威马EX5 2020款 EX5 400 即客行版,威马汽车,威马EX5,105800,159347,9成新,2021-09,2.4万公里,160kW,武汉(鄂),400km,1,2703,前置前驱
116484250,吉利汽车 帝豪新能源 2018款 EV450 尊贵型,吉利,帝豪新能源,76300,258667,8成新,2018-09,2.7万公里,120kW,运城(晋),400km,1,2650,前置前驱
116423075,电咖·EV10 2018款 Pro 300 精英版,电咖汽车,电咖·EV10,29000,129062,9成新,2019-06,2.8万公里,42kW,济宁(鲁),255km,1,2400,前置前驱
115956336,特斯拉 Model 3 2022款 后轮驱动版,特斯拉,Model 3,262000,289538,99成新,2022-01,100公里,202kW,温州(浙),-,0,2875,后置后驱
116250452,五菱汽车 宏光MINI EV 2020款 自在款 三元锂,五菱,宏光MINI EV,30700,35603,8成新,2021-01,0.8万公里,20kW,大连(辽),120km,1,1940,后置后驱
116539034,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,233000,308816,9成新,2021-07,0.3万公里,363kW,潍坊(鲁),550km,1,2920,双电机四驱
116343632,北汽新能源EU7 2019款 逸尚版,北汽新能源,北汽新能源EU7,113000,180079,8成新,2020-10,1.6万公里,160kW,泉州(闽),451km,1,2785,前置前驱
116463145,特斯拉Model X 2017款 Model X 100D 长续航版,特斯拉,特斯拉Model X,518000,861863,7成新,2019-04,5.7万公里,386kW,郴州(湘),552km,0,2965,双电机四驱
115685217,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,106000,192996,9成新,2019-04,4.0万公里,145kW,绵阳(川),351km,1,2610,前置前驱
116371606,比亚迪 汉 2020款 EV 超长续航版豪华型,比亚迪,汉,195000,254868,9成新,2021-03,2.1万公里,163kW,深圳(粤),605km,1,2920,前置前驱
115928138,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,98000,192996,8成新,2019-06,6.8万公里,145kW,杭州(浙),351km,1,2610,前置前驱
116467385,北汽新能源 EC系列 2018款 灵动版,北汽新能源,EC系列,43500,71423,8成新,2018-11,1.9万公里,45kW,沧州(冀),261km,1,2360,前置前驱
116468070,比亚迪 秦PLUS 2021款 DM-i 55KM 尊贵型,比亚迪,秦PLUS,102000,118099,99成新,2022-01,0.9万公里,132kW,北京(京),55km,1,2718,前置前驱
116395369,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,224000,316740,8成新,2020-04,4.0万公里,202kW,台州(浙),445km,0,2875,后置后驱
116038001,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,290000,316783,95成新,2021-11,0.7万公里,220kW,青岛(鲁),525km,0,2890,后置后驱
115738422,欧拉黑猫 2021款 301km 基础型,欧拉,欧拉黑猫,62000,75765,9成新,2020-11,2.0万公里,35kW,唐山(冀),301km,1,2475,前置前驱
115959187,丰田C-HR EV 2020款 尊贵天窗版,丰田,丰田C-HR EV,134000,271150,8成新,2020-07,3.2万公里,150kW,石家庄(冀),400km,0,2640,前置前驱
115796133,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,309800,316783,99成新,2022-01,100公里,220kW,郑州(豫),525km,0,2890,后置后驱
116469908,特斯拉 Model 3 2020款 改款 长续航后轮驱动版,特斯拉,Model 3,249000,336387,9成新,2020-08,5.5万公里,202kW,福州(闽),668km,0,2875,后置后驱
116125290,大众 ID.6 X 2021款 Pro 极智长续航版,大众,ID.6 X,233900,302724,99成新,2021-08,0.6万公里,150kW,厦门(闽),588km,0,2965,后置后驱
116323423,特斯拉 Model Y 2021款 长续航全轮驱动版 3D7,特斯拉,Model Y,335000,377635,9成新,2021-09,1.0万公里,331kW,苏州(苏),594km,0,2890,双电机四驱
115926609,腾势 2017款 时尚版,腾势,腾势,80000,401406,7成新,2017-06,5.3万公里,86kW,沈阳(辽),352km,1,2880,前置前驱
116362343,比亚迪e2 2020款 升级版 高续航版 豪华型,比亚迪,比亚迪e2,87000,122441,9成新,2020-12,0.9万公里,70kW,郑州(豫),405km,1,2610,前置前驱
116267673,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,293000,316783,9成新,2022-01,800公里,220kW,成都(川),525km,0,2890,后置后驱
116363801,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,295800,316783,99成新,2022-01,100公里,220kW,长沙(湘),525km,0,2890,后置后驱
115804660,大众 宝来·纯电 2020款 尚,大众,宝来·纯电,83800,148492,8成新,2020-03,2.1万公里,100kW,成都(川),270km,0,2680,前置前驱
116218811,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,293500,316783,99成新,2022-01,0.1万公里,220kW,上海(沪),525km,0,2890,后置后驱
116402103,广汽新能源 Aion S 埃安 2019款 魅 630 安全智驾版,广汽埃安,Aion S 埃安,108000,198423,8成新,2019-06,4.7万公里,135kW,广州(粤),510km,1,2750,前置前驱
116422761,广汽新能源 Aion S 埃安 2020款 魅 580,广汽埃安,Aion S 埃安,125000,159347,7成新,2019-06,4.0万公里,135kW,嘉兴(浙),460km,1,2750,前置前驱
115752229,威马汽车 威马EX5 2021款 EX5-Z Fun动感版,威马汽车,威马EX5,103800,162603,9成新,2021-06,2.9万公里,160kW,广州(粤),403km,1,2703,前置前驱
115759035,小鹏汽车P7 2022款 670E+,小鹏汽车,小鹏汽车P7,258000,310227,99成新,2022-01,100公里,196kW,成都(川),670km,1,2998,后置后驱
116533707,SERES赛力斯 赛力斯SF5 2021款 华为智选四驱版,SERES赛力斯,赛力斯SF5,175000,267894,9成新,2021-06,0.3万公里,405kW,长沙(湘),180km,1,2875,双电机四驱
116396894,奇瑞蚂蚁 2020款 高能pro版,奇瑞,奇瑞蚂蚁,133800,184312,9成新,2021-12,0.3万公里,130kW,芜湖(皖),510km,1,2830,后置后驱
116378762,奥迪e-tron 2019款 55 quattro 时尚型,奥迪,奥迪e-tron,374400,752013,9成新,2020-11,1.5万公里,300kW,杭州(浙),470km,0,2928,双电机四驱
115998772,比亚迪 汉 2020款 EV 超长续航版豪华型,比亚迪,汉,200799,254868,9成新,2021-09,1.1万公里,163kW,广州(粤),605km,1,2920,前置前驱
116389848,特斯拉 Model 3 2020款 改款 长续航后轮驱动版,特斯拉,Model 3,256000,336387,9成新,2020-12,1.3万公里,202kW,扬州(苏),668km,0,2875,后置后驱
115756616,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,30000,35603,8成新,2020-09,1.1万公里,20kW,济南(鲁),120km,1,1940,后置后驱
116194360,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,210000,316740,8成新,2020-09,4.8万公里,202kW,上海(沪),445km,0,2875,后置后驱
115845028,北汽新能源 EX系列 2018款 EX360 新尚版,北汽新能源,EX系列,48800,101925,7成新,2018-08,4.4万公里,80kW,唐山(冀),318km,1,2519,前置前驱
116228530,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,30000,35603,9成新,2021-02,1.1万公里,20kW,大连(辽),120km,1,1940,后置后驱
116245846,奇瑞eQ1 2018款 小蚂蚁400 智享版 4座,奇瑞,奇瑞eQ1,39800,71423,8成新,2018-12,2.9万公里,30kW,成都(川),301km,1,2150,后置后驱
115912141,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,255000,456982,8成新,2019-04,4.9万公里,220kW,青岛(鲁),664km,0,2875,后置后驱
116523382,奇瑞eQ1 2017款 智享版 2座,奇瑞,奇瑞eQ1,24800,175737,8成新,2017-08,2.7万公里,30kW,天津(津),151km,1,2150,后置后驱
116143197,Model 3 2019款 标准续航后驱升级版(特斯拉中国),特斯拉,Model 3,248000,356034,8成新,2020-11,2.5万公里,175kW,徐州(苏),460km,0,2875,后置后驱
116502037,特斯拉 Model 3 2019款 标准续航后驱升级版,特斯拉,Model 3,225000,316740,9成新,2020-05,0.7万公里,175kW,成都(川),460km,0,2875,后置后驱
116461944,知豆D2 2018款 D2 乐享版,知豆,知豆D2,22000,54056,8成新,2018-06,0.8万公里,15kW,潍坊(鲁),255km,1,1765,前置前驱
116177057,SERES赛力斯 赛力斯SF5 2020款 四驱高性能版,SERES赛力斯,赛力斯SF5,173800,367974,8成新,2020-11,3.2万公里,510kW,重庆(渝),150km,1,2875,双电机四驱
116230835,广汽新能源 Aion S 埃安 2019款 魅 630,广汽埃安,Aion S 埃安,103000,173458,8成新,2019-12,5.3万公里,135kW,广州(粤),510km,1,2750,前置前驱
116325056,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,235800,456982,9成新,2019-07,4.9万公里,220kW,长沙(湘),664km,0,2875,后置后驱
116515013,北汽新能源 EC系列 2017款 EC180 灵秀版,北汽新能源,EC系列,26200,171287,7成新,2017-11,5.9万公里,30kW,潍坊(鲁),156km,1,2360,前置前驱
116533822,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,68800,80107,9成新,2021-05,0.7万公里,35kW,郑州(豫),351km,1,2475,前置前驱
116293583,大众 高尔夫·纯电 2020款 驰,大众,高尔夫·纯电,89000,160323,8成新,2020-01,3.1万公里,100kW,武汉(鄂),270km,0,2631,前置前驱
116369542,LITE原力版 2019款 R300 引力版,ARCFOX,LITE原力版,68000,128953,9成新,2020-07,1.1万公里,40kW,长沙(湘),300km,1,1870,后置后驱
116326103,奇瑞 小蚂蚁 2021款 15万蚁粉款 新蚁酷版 三元锂,奇瑞,小蚂蚁,56000,75765,9成新,2021-03,2.8万公里,30kW,洛阳(豫),301km,1,2150,后置后驱
115864485,欧拉白猫 2020款 360km 豪华型,欧拉,欧拉白猫,69400,86620,9成新,2021-01,1.3万公里,35kW,郑州(豫),360km,1,2490,前置前驱
116483127,五菱汽车 宏光MINI EV 2021款 马卡龙臻享款 磷酸铁锂,五菱,宏光MINI EV,41000,47326,9成新,2021-08,0.2万公里,20kW,威海(鲁),170km,1,1940,后置后驱
116322117,R汽车 MARVEL R 2021款 后驱PRO版,R汽车,MARVEL R,191800,260295,9成新,2022-01,400公里,137kW,深圳(粤),505km,1,2800,后置后驱
116318513,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,34000,42116,9成新,2020-10,1.4万公里,20kW,武汉(鄂),170km,1,1940,后置后驱
115947245,欧拉黑猫 2021款 301km 基础型,欧拉,欧拉黑猫,60500,75765,9成新,2020-11,1.8万公里,35kW,天津(津),301km,1,2475,前置前驱
115816981,小鹏汽车P7 2020款 562N性能版,小鹏汽车,小鹏汽车P7,250000,368951,8成新,2020-07,2.9万公里,316kW,深圳(粤),552km,1,2998,双电机四驱
115894805,特斯拉 Model 3 2019款 标准续航后驱升级版,特斯拉,Model 3,223800,316740,8成新,2020-12,2.3万公里,175kW,深圳(粤),460km,0,2875,后置后驱
116253009,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,220800,308816,9成新,2020-09,1.2万公里,363kW,广州(粤),550km,1,2920,双电机四驱
116391737,特斯拉 Model 3 2021款 标准续航后驱升级版 3D6,特斯拉,Model 3,248000,273256,9成新,2021-12,0.5万公里,220kW,随州(鄂),468km,0,2875,后置后驱
115760616,零跑汽车 零跑T03 2020款 400豪华版,零跑汽车,零跑T03,60000,82278,8成新,2020-10,3.2万公里,55kW,厦门(闽),403km,0,2400,前置前驱
115796579,广汽新能源 传祺GE3 2018款 310 乐享版,传祺,传祺GE3,75000,230988,8成新,2019-01,1.8万公里,132kW,北京(京),310km,1,2560,前置前驱
116443696,江淮iEV7S 2018款 智享型,江淮,江淮iEV7S,55800,191042,8成新,2018-12,6.9万公里,85kW,深圳(粤),301km,1,2490,前置前驱
116249453,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,96900,192996,9成新,2019-12,2.7万公里,145kW,深圳(粤),351km,1,2610,前置前驱
116419981,小鹏汽车P7 2020款 706G,小鹏汽车,小鹏汽车P7,209800,276686,8成新,2020-12,2.2万公里,196kW,杭州(浙),706km,1,2998,后置后驱
116466425,小鹏汽车G3 2019款 尊享版,小鹏汽车,小鹏汽车G3,98000,216876,8成新,2019-05,7.0万公里,145kW,淄博(鲁),365km,1,2610,前置前驱
115862245,欧拉白猫 2020款 360km 标准型,欧拉,欧拉白猫,69800,82278,9成新,2021-06,1.0万公里,35kW,太原(晋),360km,1,2490,前置前驱
116327840,北汽新能源 EX系列 2016款 EX200 乐酷版,北汽新能源,EX系列,37600,235438,7成新,2016-09,7.1万公里,53kW,潍坊(鲁),200km,1,2519,前置前驱
116533770,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,293800,327638,99成新,2022-02,100公里,202kW,西安(陕),-,0,2890,后置后驱
116243619,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,229800,289538,8成新,2021-03,2.3万公里,202kW,常州(苏),468km,0,2875,后置后驱
