id,car_name,car_brand,car_tag,price,new_price,complexOutlook,firstCert,odograph,allPower,carBelong,range,isDome,wheelBase,drivingMode
116388869,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,295000,316783,99成新,2022-01,0.2万公里,220kW,三门峡(豫),525km,0,2890,后置后驱
116170439,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,296500,327638,99成新,2022-02,100公里,202kW,台州(浙),-,0,2890,后置后驱
115943416,威马汽车 威马EX5 2020款 EX5 400 即客行版,威马汽车,威马EX5,104800,159347,9成新,2021-09,0.7万公里,160kW,成都(川),400km,1,2703,前置前驱
116559614,蔚来ES6 2020款 455KM 运动版,蔚来,蔚来ES6,288500,388598,9成新,2021-08,1.3万公里,320kW,重庆(渝),-,1,2900,双电机四驱
116340479,欧拉黑猫 2019款 351km 女神版,欧拉,欧拉黑猫,64000,86620,8成新,2020-03,2.6万公里,35kW,唐山(冀),351km,1,2475,前置前驱
115928699,欧拉白猫 2020款 401km 旗舰型,欧拉,欧拉白猫,79000,96389,8成新,2020-11,0.5万公里,45kW,潍坊(鲁),401km,1,2490,前置前驱
115760378,小鹏汽车G3 2020款 520i 智享版,小鹏汽车,小鹏汽车G3,139800,198423,9成新,2020-09,0.9万公里,145kW,成都(川),520km,1,2625,前置前驱
116508477,奥迪Q2L e-tron 2019款 e-tron 纯电智享型,奥迪,奥迪Q2L e-tron,147800,257582,9成新,2021-02,0.8万公里,100kW,宿州(皖),265km,0,2628,前置前驱
116514911,荣威ei6 MAX 2020款 1.5T PHEV爽酷天幕版,荣威,荣威ei6 MAX,124600,159347,9成新,2022-01,300公里,100kW,杭州(浙),70km,1,2715,前置前驱
115804590,大众 宝来·纯电 2020款 尚,大众,宝来·纯电,85800,148492,8成新,2020-03,2.4万公里,100kW,成都(川),270km,0,2680,前置前驱
116127327,奇瑞eQ1 2019款 4座智享版 30.6kWh,奇瑞,奇瑞eQ1,53800,75765,8成新,2020-06,1.3万公里,30kW,天津(津),301km,1,2150,后置后驱
116463563,蔚来ES8 2018款 创始版,蔚来,蔚来ES8,280000,594837,8成新,2018-12,6.5万公里,480kW,杭州(浙),355km,1,3010,双电机四驱
116412070,小鹏汽车G3 2020款 520长续航 智享版,小鹏汽车,小鹏汽车G3,126000,195167,8成新,2019-11,3.4万公里,145kW,沧州(冀),520km,1,2625,前置前驱
115930591,北汽新能源 EC系列 2018款 EC220 经典版,北汽新能源,EC系列,32500,64911,8成新,2018-06,2.7万公里,36kW,太原(晋),171km,1,2360,前置前驱
116299819,广汽集团 广汽ix4 2018款 豪华版,广汽集团,广汽ix4,70500,244013,7成新,2018-12,4.4万公里,132kW,江门(粤),270km,1,2640,前置前驱
116557077,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,301800,327638,99成新,2022-02,100公里,202kW,武汉(鄂),-,0,2890,后置后驱
116467259,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,295800,327638,99成新,2022-02,400公里,202kW,武汉(鄂),-,0,2890,后置后驱
116418499,五菱汽车 宏光MINI EV 2021款 马卡龙夹心款 170km 磷酸铁锂,五菱,宏光MINI EV,49800,52753,9成新,2022-01,400公里,20kW,淮安(苏),170km,0,1940,后置后驱
115985014,北汽新能源 EV系列 2016款 EV160 轻快版,北汽新能源,EV系列,25500,95304,8成新,2016-06,4.2万公里,45kW,潍坊(鲁),150km,1,2500,前置前驱
116371381,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,297600,327638,99成新,2022-02,100公里,202kW,嘉兴(浙),-,0,2890,后置后驱
116192564,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,203000,316740,9成新,2020-06,3.9万公里,202kW,宁波(浙),445km,0,2875,后置后驱
115845652,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,287000,356034,95成新,2021-03,2.2万公里,240kW,苏州(苏),180km,1,2935,双电机四驱
116376297,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,224800,289538,8成新,2021-01,1.0万公里,202kW,重庆(渝),468km,0,2875,后置后驱
116316195,欧拉白猫 2020款 401km 长续航型,欧拉,欧拉白猫,75800,90962,9成新,2020-12,3.3万公里,45kW,上海(沪),401km,1,2490,前置前驱
116368118,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,31800,35603,9成新,2021-04,0.6万公里,20kW,南宁(桂),120km,1,1940,后置后驱
116538199,五菱汽车 宏光MINI EV 2021款 马卡龙时尚款 磷酸铁锂,五菱,宏光MINI EV,33000,40813,9成新,2021-09,0.4万公里,20kW,金华(浙),120km,1,1940,后置后驱
116244179,蔚来ES8 2018款 创始版,蔚来,蔚来ES8,277000,594837,8成新,2018-07,7.6万公里,480kW,苏州(苏),355km,1,3010,双电机四驱
116378948,欧拉好猫 2021款 400km标准续航 维纳斯版 三元锂,欧拉,欧拉好猫,110000,123635,9成新,2021-08,0.5万公里,105kW,绍兴(浙),401km,1,2650,前置前驱
116490917,奇瑞 2021款 小蚂蚁15万蚁粉款 蚁潮版,奇瑞,小蚂蚁,58000,72509,9成新,2021-03,0.8万公里,30kW,沧州(冀),301km,1,2150,后置后驱
116269168,比亚迪e3 2020款 400出行版,比亚迪,比亚迪e3,92600,178885,9成新,2020-05,2.1万公里,100kW,太原(晋),405km,1,2610,前置前驱
115738624,江淮iEV6E 2017款 iEV6E,江淮,江淮iEV6E,32000,139482,8成新,2017-12,4.0万公里,45kW,唐山(冀),170km,1,2390,前置前驱
116389232,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,96800,192996,8成新,2019-05,2.2万公里,145kW,杭州(浙),351km,1,2610,前置前驱
116257606,小鹏汽车P7 2020款 562E性能版,小鹏汽车,小鹏汽车P7,248800,379805,8成新,2020-10,5.6万公里,316kW,重庆(渝),552km,1,2998,双电机四驱
116509282,奇瑞eQ1 2018款 小蚂蚁400 智炫版 4座,奇瑞,奇瑞eQ1,39800,75765,8成新,2018-11,2.9万公里,30kW,深圳(粤),301km,1,2150,后置后驱
115776136,小鹏汽车G3 2020款 520i 尊享版,小鹏汽车,小鹏汽车G3,139800,216876,9成新,2020-11,0.8万公里,145kW,成都(川),520km,1,2625,前置前驱
116225702,全球鹰EX3 2018款 尊享型,康迪,全球鹰EX3,38800,105073,8成新,2018-12,1.5万公里,49kW,宁波(浙),302km,1,2480,前置前驱
116292198,别克 微蓝6 2019款 互联智享型,别克,微蓝6,112900,232073,9成新,2019-07,3.3万公里,85kW,杭州(浙),301km,0,2660,前置前驱
116319763,奇瑞 2021款 小蚂蚁15万蚁粉款 蚁酷版,奇瑞,小蚂蚁,56700,75765,9成新,2021-07,0.6万公里,30kW,厦门(闽),301km,1,2150,后置后驱
116202308,小鹏汽车P7 2020款 586N,小鹏汽车,小鹏汽车P7,233800,277663,9成新,2022-01,0.2万公里,196kW,广州(粤),568km,1,2998,后置后驱
116502163,特斯拉 Model 3 2021款 标准续航后驱升级版 3D6,特斯拉,Model 3,235000,273256,8成新,2021-06,1.1万公里,220kW,武汉(鄂),468km,0,2875,后置后驱
116280633,比亚迪 秦新能源 2019款 出行标准版,比亚迪,秦新能源,104000,186483,95成新,2021-03,1.9万公里,100kW,深圳(粤),400km,1,2670,前置前驱
115758859,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,305000,356034,95成新,2021-04,1.0万公里,240kW,成都(川),180km,1,2935,双电机四驱
116515848,SERES赛力斯 赛力斯SF5 2020款 两驱高性能运动版,SERES赛力斯,赛力斯SF5,155800,270282,9成新,2021-07,1.1万公里,255kW,重庆(渝),150km,1,2875,后置后驱
116508796,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,306800,327638,99成新,2022-02,100公里,202kW,南通(苏),-,0,2890,后置后驱
115829908,江铃集团新能源 易至EV3 2019款 酷跑版,江铃集团新能源,易至EV3,45000,82278,8成新,2019-03,1.3万公里,35kW,南昌(赣),302km,1,2390,前置前驱
116390879,五菱汽车 宏光MINI EV 2021款 马卡龙臻享款 三元锂,五菱,宏光MINI EV,41900,47326,9成新,2021-08,0.7万公里,20kW,保定(冀),170km,1,1940,后置后驱
115801062,云度π1 2017款 城际乐派型,云度,云度π1,34800,174543,8成新,2018-12,3.4万公里,85kW,太原(晋),250km,1,2460,前置前驱
116394752,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,65800,80107,9成新,2021-04,0.9万公里,35kW,新乡(豫),351km,1,2475,前置前驱
116004597,北汽新能源 EU系列 2019款 R500 智风版,北汽新能源,EU系列,99800,144258,9成新,2022-01,0.2万公里,160kW,北京(京),416km,1,2670,前置前驱
116540783,理想汽车 理想ONE 2021款 增程6座版,理想,理想ONE,329000,366888,95成新,2022-01,0.6万公里,245kW,东莞(粤),188km,1,2935,双电机四驱
116129534,极氪001 2021款 超长续航单电机 WE版,极氪,极氪001,286000,305017,99成新,2021-12,0.2万公里,200kW,郑州(豫),712km,1,3005,后置后驱
116514074,零跑汽车 零跑T03 2021款 400舒享版,零跑汽车,零跑T03,73000,75765,99成新,2022-01,100公里,55kW,台州(浙),403km,1,2400,前置前驱
116250012,大众 ID.4 CROZZ 2021款 长续航PRO两驱版,大众,ID.4 CROZZ,196000,260404,9成新,2021-10,0.5万公里,150kW,成都(川),550km,0,2765,后置后驱
115679524,欧拉黑猫 2019款 351km 女神版,欧拉,欧拉黑猫,69000,86620,9成新,2020-07,1.7万公里,35kW,天津(津),351km,1,2475,前置前驱
116513174,特斯拉 Model Y 2021款 长续航全轮驱动版,特斯拉,Model Y,328600,377635,9成新,2021-04,0.8万公里,317kW,温州(浙),594km,0,2890,双电机四驱
116142083,比亚迪e2 2021款 尊贵型,比亚迪,比亚迪e2,97700,125697,9成新,2021-07,0.4万公里,70kW,平顶山(豫),401km,1,2610,前置前驱
115984916,长安 奔奔EV 2017款 纯电动 180公里标准型,长安,奔奔EV,28800,168030,7成新,2017-08,4.1万公里,55kW,潍坊(鲁),180km,1,2410,前置前驱
116541887,广汽新能源 Aion S 埃安 2019款 魅Evo 630,广汽埃安,Aion S 埃安,112000,187569,8成新,2019-08,1.8万公里,135kW,北京(京),510km,1,2750,前置前驱
116219591,全球鹰 2015款 K11b,康迪,K11,12800,165859,6成新,2015-12,2.3万公里,20kW,成都(川),150km,1,2340,前置前驱
116277009,全球鹰 2016款 K17A 时尚型,康迪,K17,21000,178885,8成新,2016-12,3.0万公里,35kW,南京(苏),151km,1,2461,前置前驱
116413611,欧拉iQ 2019款 出行版,欧拉,欧拉iQ,69800,130256,8成新,2020-09,4.2万公里,120kW,信阳(豫),401km,1,2650,前置前驱
115704321,广汽新能源 Aion LX(埃安LX) 2019款 80,广汽埃安,Aion LX(埃安LX),188000,303497,8成新,2019-12,3.3万公里,150kW,重庆(渝),650km,1,2920,前置前驱
116544152,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,278000,356034,9成新,2021-03,4.7万公里,240kW,石家庄(冀),180km,1,2935,双电机四驱
116321858,欧拉黑猫 2022款 351km 标准型,欧拉,欧拉黑猫,78800,80107,99成新,2022-02,100公里,35kW,洛阳(豫),351km,1,2475,前置前驱
116510001,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,290000,316783,9成新,2022-01,0.7万公里,220kW,杭州(浙),525km,0,2890,后置后驱
115688638,江淮iEVA50 2018款 iEVA50 豪华型,江淮,江淮iEVA50,77000,199400,9成新,2019-01,0.2万公里,85kW,合肥(皖),310km,1,2710,前置前驱
116485871,比亚迪 元新能源 2018款 EV360 智联炫酷型,比亚迪,元新能源,61800,101925,8成新,2018-08,4.9万公里,70kW,深圳(粤),305km,1,2535,前置前驱
115680571,别克 微蓝6 2019款 互联智慧型,别克,微蓝6,84800,242928,8成新,2019-05,3.1万公里,85kW,郑州(豫),301km,0,2660,前置前驱
115922905,五菱汽车 宏光MINI EV 2021款 马卡龙臻享款 磷酸铁锂,五菱,宏光MINI EV,43800,47326,9成新,2021-07,0.4万公里,20kW,杭州(浙),170km,1,1940,后置后驱
116510056,小鹏汽车P7 2020款 670N,小鹏汽车,小鹏汽车P7,238000,295573,9成新,2021-05,1.0万公里,196kW,深圳(粤),656km,1,2998,后置后驱
116422615,奇瑞eQ1 2017款 智享版 2座,奇瑞,奇瑞eQ1,39000,175737,8成新,2017-07,4.8万公里,30kW,邢台(冀),151km,1,2150,后置后驱
116532598,宝骏E100 2020款 305KM 智行版,宝骏,宝骏E100,38000,54056,9成新,2021-07,0.2万公里,24kW,南京(苏),305km,1,1600,前置前驱
115667058,宝马i3 2018款 豪华型(进口),宝马,宝马i3,140200,368842,8成新,2018-09,1.6万公里,125kW,青岛(鲁),271km,0,2570,后置后驱
116541370,特斯拉 Model Y 2021款 长续航全轮驱动版,特斯拉,Model Y,309900,377635,9成新,2021-04,3.0万公里,317kW,上海(沪),594km,0,2890,双电机四驱
115781690,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,228500,456982,8成新,2019-08,7.4万公里,220kW,宁波(浙),664km,0,2875,后置后驱
116433854,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,282800,356034,95成新,2021-06,1.2万公里,240kW,长沙(湘),180km,1,2935,双电机四驱
115778489,五菱汽车 宏光MINI EV 2020款 自在款 三元锂,五菱,宏光MINI EV,33000,35603,99成新,2021-12,700公里,20kW,温州(浙),120km,1,1940,后置后驱
116449434,奇瑞新能源 QQ冰淇淋 2022款 甜筒,奇瑞,QQ冰淇淋,38800,41139,95成新,2022-01,100公里,20kW,杭州(浙),120km,1,1960,后置后驱
115699896,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,94600,192996,7成新,2019-05,7.9万公里,145kW,廊坊(冀),351km,1,2610,前置前驱
116419912,特斯拉 Model 3 2020款 改款 标准续航后驱升级版,特斯拉,Model 3,232800,292751,9成新,2021-02,1.6万公里,202kW,广州(粤),468km,0,2875,后置后驱
116391966,欧拉黑猫 2021款 351km 豪华型,欧拉,欧拉黑猫,63500,86620,9成新,2020-10,1.0万公里,35kW,成都(川),351km,1,2475,前置前驱
116129328,比亚迪S2 2019款 耀·舒适型,比亚迪,比亚迪S2,66000,108329,8成新,2019-11,2.4万公里,70kW,保定(冀),305km,1,2535,前置前驱
116175450,威马汽车 威马EX5 2019款 EX5 Lite探索版520,威马汽车,威马EX5,91500,184312,8成新,2019-11,6.5万公里,160kW,苏州(苏),520km,1,2703,前置前驱
116467531,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,298800,316783,99成新,2022-01,900公里,220kW,上海(沪),525km,0,2890,后置后驱
116276679,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,283800,356034,8成新,2021-04,2.6万公里,240kW,长沙(湘),180km,1,2935,双电机四驱
116199060,欧拉黑猫 2019款 351km 亲子版,欧拉,欧拉黑猫,66000,80107,8成新,2020-06,2.3万公里,35kW,珠海(粤),351km,1,2475,前置前驱
116472877,极氪001 2021款 超长续航单电机 WE版,极氪,极氪001,295000,305017,99成新,2022-01,100公里,200kW,厦门(闽),712km,1,3005,后置后驱
115723224,比亚迪 元新能源 2019款 EV535 智联领潮型,比亚迪,元新能源,79000,130147,9成新,2020-05,3.2万公里,70kW,南京(苏),410km,1,2535,前置前驱
116501738,小鹏汽车G3 2019款 尊享版,小鹏汽车,小鹏汽车G3,103000,216876,8成新,2019-04,3.6万公里,145kW,邯郸(冀),365km,1,2610,前置前驱
115902936,吉利汽车 帝豪GSe 2018款 臻尚型,吉利,帝豪GSe,71900,147406,8成新,2019-06,3.1万公里,120kW,石家庄(冀),353km,1,2700,前置前驱
116364731,广汽新能源 Aion S 埃安 2020款 魅 580,广汽埃安,Aion S 埃安,118800,159347,9成新,2021-05,1.3万公里,135kW,韶关(粤),460km,1,2750,前置前驱
115881587,长安 奔奔E-Star 2020款 心动版,长安,奔奔E-Star,56800,75765,9成新,2020-06,3.6万公里,55kW,深圳(粤),301km,1,2410,前置前驱
116268923,东风 俊风ER30 2018款 基本型,东风,俊风ER30,32000,162603,8成新,2018-12,3.5万公里,60kW,武汉(鄂),255km,1,2450,前置前驱
116394420,比亚迪 元新能源 2019款 EV360 智联领尚型,比亚迪,元新能源,64000,108438,8成新,2019-05,2.7万公里,70kW,石家庄(冀),305km,1,2535,前置前驱
116367721,宝骏KiWi EV 2021款 艺术家,宝骏,宝骏KiWi EV,72000,85535,99成新,2021-11,0.4万公里,40kW,威海(鲁),305km,1,2020,后置后驱
115898899,东风 富康ES500 2019款 改款 睿动版,东风,富康ES500,79500,244013,9成新,2019-06,100公里,110kW,武汉(鄂),401km,1,2700,前置前驱
116418102,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,293800,356034,9成新,2021-04,2.0万公里,240kW,成都(川),180km,1,2935,双电机四驱
116371837,荣威MARVEL X 2018款 后驱版,荣威,荣威MARVEL X,126500,291774,8成新,2020-01,7.9万公里,137kW,上海(沪),403km,1,2800,双电机后驱
116345938,小鹏汽车P7 2021款 670G,小鹏汽车,小鹏汽车P7,246800,285261,9成新,2022-01,0.4万公里,196kW,哈尔滨(黑),-,1,2998,后置后驱
116345257,ARCFOX极狐 ARCFOX αT 2021款 653S+,ARCFOX极狐,ARCFOX αT,229800,300566,99成新,2022-01,100公里,160kW,北京(京),653km,1,2915,前置前驱
116389479,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,98800,192996,8成新,2019-06,3.2万公里,145kW,杭州(浙),351km,1,2610,前置前驱
116278962,广汽新能源 Aion S 埃安 2020款 魅 580,广汽埃安,Aion S 埃安,109500,159347,9成新,2020-12,3.3万公里,135kW,茂名(粤),460km,1,2750,前置前驱
115829553,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,295000,316783,99成新,2022-01,100公里,220kW,温州(浙),525km,0,2890,后置后驱
116420203,比亚迪 元新能源 2019款 EV535 智联领潮型,比亚迪,元新能源,79800,130147,8成新,2019-11,4.6万公里,70kW,杭州(浙),410km,1,2535,前置前驱
116448862,奇瑞新能源 QQ冰淇淋 2022款 甜筒,奇瑞,QQ冰淇淋,38800,41139,99成新,2022-01,100公里,20kW,杭州(浙),120km,1,1960,后置后驱
116507992,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,226000,308816,8成新,2020-11,1.1万公里,363kW,成都(川),550km,1,2920,双电机四驱
115974471,欧拉黑猫 2021款 351km 豪华型,欧拉,欧拉黑猫,69800,86620,9成新,2021-01,2.1万公里,35kW,南宁(桂),351km,1,2475,前置前驱
116398784,比亚迪 汉 2020款 EV 超长续航版尊贵型,比亚迪,汉,198800,283090,9成新,2021-01,3.1万公里,163kW,深圳(粤),605km,1,2920,前置前驱
115722589,蔚来EC6 2020款 430KM 运动版,蔚来,蔚来EC6,319900,399452,95成新,2021-04,0.5万公里,320kW,成都(川),430km,1,2900,双电机四驱
115963160,威马汽车 威马W6 2021款 520km PRO全能版,威马汽车,威马W6,153800,206022,8成新,2021-08,1.8万公里,160kW,武汉(鄂),520km,1,2715,前置前驱
115684725,小鹏汽车P7 2020款 670N,小鹏汽车,小鹏汽车P7,239800,295573,9成新,2021-07,0.6万公里,196kW,广州(粤),656km,1,2998,后置后驱
116294304,小鹏汽车P7 2020款 670N,小鹏汽车,小鹏汽车P7,250000,295573,9成新,2021-06,2.8万公里,196kW,黄石(鄂),656km,1,2998,后置后驱
115917364,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,109800,192996,8成新,2020-04,2.2万公里,145kW,郑州(豫),351km,1,2610,前置前驱
115712703,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,37800,42116,8成新,2020-11,1.6万公里,20kW,佛山(粤),170km,1,1940,后置后驱
115759614,宝骏E100 2017款 智行版,宝骏,宝骏E100,22000,101925,8成新,2018-05,3.7万公里,29kW,柳州(桂),155km,1,1600,前置前驱
116534319,华晨新日i03 2021款 标准型,华晨新日,华晨新日i03,63800,82278,99成新,2021-12,400公里,45kW,无锡(苏),410km,1,2185,前置前驱
116419641,欧拉好猫 2021款 400km标准续航 维纳斯版 三元锂,欧拉,欧拉好猫,113500,123635,99成新,2021-11,100公里,105kW,开封(豫),401km,1,2650,前置前驱
116444952,众泰E200 2018款 Pro,众泰,众泰E200,37900,75874,9成新,2019-05,0.9万公里,60kW,天津(津),301km,1,1810,后置后驱
116304074,比亚迪 秦Pro新能源 2019款 EV 超能版 标准版智联领尚型,比亚迪,秦Pro新能源,98500,162711,8成新,2020-02,3.8万公里,100kW,北京(京),401km,1,2718,前置前驱
116371031,特斯拉 Model 3 2020款 改款 标准续航后驱升级版,特斯拉,Model 3,238800,292751,99成新,2021-06,0.6万公里,202kW,台州(浙),468km,0,2875,后置后驱
115846008,荣威Ei5 2018款 互联网旗舰版,荣威,荣威Ei5,75000,242928,7成新,2018-04,5.2万公里,85kW,唐山(冀),301km,1,2665,前置前驱
115827848,欧拉黑猫 2021款 301km 基础型,欧拉,欧拉黑猫,63800,75765,9成新,2020-12,0.2万公里,35kW,唐山(冀),301km,1,2475,前置前驱
116489594,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,226800,289538,9成新,2021-03,2.8万公里,202kW,合肥(皖),468km,0,2875,后置后驱
116492272,比亚迪 秦新能源 2019款 高续航版 尊贵型,比亚迪,秦新能源,98000,151857,8成新,2020-10,4.0万公里,100kW,深圳(粤),421km,1,2670,前置前驱
116002634,大众 高尔夫·纯电 2020款 驰,大众,高尔夫·纯电,94000,160323,9成新,2021-01,1.9万公里,100kW,泉州(闽),270km,0,2631,前置前驱
115809672,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,29000,35603,9成新,2020-12,0.5万公里,20kW,成都(川),120km,1,1940,后置后驱
116363237,大众 ID.6 X 2021款 Pro 极智长续航版,大众,ID.6 X,225000,302724,9成新,2022-01,300公里,150kW,长沙(湘),588km,0,2965,后置后驱
116214068,广汽新能源 传祺GE3 2018款 530 互联网尊享版,传祺,传祺GE3,80800,267568,8成新,2018-12,2.4万公里,132kW,北京(京),410km,1,2560,前置前驱
115777439,吉利汽车 帝豪GSe 2018款 臻尚型,吉利,帝豪GSe,79000,147406,8成新,2019-01,2.3万公里,120kW,运城(晋),353km,1,2700,前置前驱
115804739,大众 宝来·纯电 2020款 尚,大众,宝来·纯电,81800,148492,8成新,2020-04,2.2万公里,100kW,成都(川),270km,0,2680,前置前驱
116446892,大众 ID.4 X 2021款 Pure 纯净版,大众,ID.4 X,169200,216972,9成新,2021-08,0.2万公里,125kW,淄博(鲁),402km,0,2765,后置后驱
116413831,欧拉好猫 2021款 400km标准续航 雅典娜版 三元锂,欧拉,欧拉好猫,118000,134489,99成新,2021-11,700公里,105kW,成都(川),401km,1,2650,前置前驱
116250766,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,203900,316740,8成新,2020-08,5.9万公里,202kW,成都(川),445km,0,2875,后置后驱
116304259,比亚迪 元新能源 2018款 EV360 智联炫酷型,比亚迪,元新能源,62400,101925,8成新,2018-11,2.6万公里,70kW,北京(京),305km,1,2535,前置前驱
116302698,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,31000,35603,99成新,2022-02,100公里,20kW,呼和浩特(蒙),120km,1,1940,后置后驱
116341700,长安 逸动新能源 2019款 EV460 智领版,长安,逸动新能源,87800,151857,7成新,2019-01,2.5万公里,100kW,泉州(闽),405km,1,2700,前置前驱
116371836,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,比亚迪,汉,230800,308816,9成新,2021-02,1.4万公里,363kW,广州(粤),550km,1,2920,双电机四驱
115706096,雷克萨斯UX新能源 2020款 300e 纯·享版,雷克萨斯,雷克萨斯UX新能源,253800,417905,95成新,2021-12,100公里,150kW,成都(川),400km,0,2640,前置前驱
116297587,特斯拉 Model 3 2021款 改款 标准续航后驱升级版 3D1,特斯拉,Model 3,233000,273256,9成新,2021-06,1.9万公里,202kW,昆明(云),468km,0,2875,后置后驱
116345939,广汽新能源 Aion LX(埃安LX) 2019款 80,广汽埃安,Aion LX(埃安LX),186000,303497,8成新,2020-03,2.1万公里,150kW,北京(京),650km,1,2920,前置前驱
115705710,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,282000,316783,8成新,2021-10,0.6万公里,220kW,南京(苏),525km,0,2890,后置后驱
116461165,特斯拉 Model 3 2019款 标准续航后驱升级版,特斯拉,Model 3,209800,316740,8成新,2020-03,3.6万公里,175kW,合肥(皖),460km,0,2875,后置后驱
