id,car_name,car_brand,car_tag,price,new_price,complexOutlook,firstCert,odograph,allPower,carBelong,range,isDome,wheelBase,drivingMode
116208445,广汽埃安 AION Y 2021款 80 悦享科技版,广汽埃安,AION Y,135800,161300,9成新,2021-11,0.4万公里,135kW,东莞(粤),600km,1,2750,前置前驱
116440627,奥迪e-tron 2019款 55 quattro 时尚型,奥迪,奥迪e-tron,330000,752013,8成新,2020-07,6.5万公里,300kW,菏泽(鲁),470km,0,2928,双电机四驱
115738837,欧拉黑猫 2019款 351km 亲子版,欧拉,欧拉黑猫,66000,80107,8成新,2020-04,2.2万公里,35kW,唐山(冀),351km,1,2475,前置前驱
116244106,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,225500,456982,7成新,2019-04,5.9万公里,220kW,成都(川),664km,0,2875,后置后驱
115877971,红旗E-QM5 2021款 充电 旗享版,红旗,红旗E-QM5,158000,260295,9成新,2021-12,100公里,100kW,常州(苏),431km,1,2990,前置前驱
116143803,宝马i3 2018款 豪华型(进口),宝马,宝马i3,139800,368842,8成新,2019-04,4.2万公里,125kW,长沙(湘),271km,0,2570,后置后驱
115815588,特斯拉 Model 3 2021款 Performance高性能全轮驱动版 3D6,特斯拉,Model 3,320000,368951,9成新,2021-07,1.1万公里,357kW,苏州(苏),605km,0,2875,双电机四驱
116248830,欧拉iQ 2019款 出行版,欧拉,欧拉iQ,76800,130256,9成新,2020-09,0.7万公里,120kW,武汉(鄂),401km,1,2650,前置前驱
116345033,大众 ID.6 X 2021款 Pro 极智长续航版,大众,ID.6 X,227300,302724,99成新,2022-01,0.8万公里,150kW,合肥(皖),588km,0,2965,后置后驱
116019821,特斯拉 Model 3 2021款 标准续航后驱升级版 3D6,特斯拉,Model 3,258800,273256,99成新,2022-01,100公里,220kW,常州(苏),468km,0,2875,后置后驱
116508680,长安 奔奔EV 2018款 EV260 标准型,长安,奔奔EV,38800,134381,7成新,2018-03,4.4万公里,55kW,北京(京),251km,1,2410,前置前驱
115845115,北汽新能源 EX系列 2018款 EX360 新尚版,北汽新能源,EX系列,48000,101925,8成新,2018-05,5.9万公里,80kW,唐山(冀),318km,1,2519,前置前驱
116292919,比亚迪 汉 2020款 EV 超长续航版尊贵型,比亚迪,汉,227000,283090,9成新,2021-06,0.7万公里,163kW,长沙(湘),605km,1,2920,前置前驱
115794009,欧拉好猫 2021款 500km长续航 波塞冬版 三元锂,欧拉,欧拉好猫,127800,156199,9成新,2021-03,1.2万公里,105kW,邯郸(冀),501km,1,2650,前置前驱
116293430,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,72000,80107,8成新,2021-01,1.3万公里,35kW,深圳(粤),351km,1,2475,前置前驱
116346832,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,218800,289538,8成新,2021-04,3.1万公里,202kW,广州(粤),468km,0,2875,后置后驱
116194436,比亚迪 元新能源 2018款 EV360 智联炫酷型,比亚迪,元新能源,61400,101925,8成新,2018-12,6.5万公里,70kW,宁波(浙),305km,1,2535,前置前驱
115845512,特斯拉 Model 3 2020款 改款 标准续航后驱升级版,特斯拉,Model 3,232000,292751,95成新,2021-06,0.6万公里,202kW,台州(浙),468km,0,2875,后置后驱
116349895,奇瑞 小蚂蚁 2021款 15万蚁粉款 蚁炫版 磷酸铁锂,奇瑞,小蚂蚁,60000,80107,9成新,2020-11,1.3万公里,30kW,焦作(豫),301km,1,2150,后置后驱
115912416,比亚迪e3 2020款 400出行版,比亚迪,比亚迪e3,92800,178885,9成新,2020-05,1.3万公里,100kW,广州(粤),405km,1,2610,前置前驱
116223144,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,293000,316783,99成新,2022-01,100公里,220kW,常州(苏),525km,0,2890,后置后驱
116460706,比亚迪 汉 2020款 EV 超长续航版豪华型,比亚迪,汉,196800,254868,9成新,2021-03,3.4万公里,163kW,重庆(渝),605km,1,2920,前置前驱
116320723,特斯拉 Model 3 2020款 改款 长续航后轮驱动版,特斯拉,Model 3,249800,336387,9成新,2020-12,1.2万公里,202kW,西安(陕),668km,0,2875,后置后驱
115933824,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,36700,42116,99成新,2021-12,200公里,20kW,郑州(豫),170km,1,1940,后置后驱
115911056,五菱汽车 宏光MINI EV 2020款 自在款 三元锂,五菱,宏光MINI EV,31800,35603,95成新,2020-07,1.3万公里,20kW,银川(宁),120km,1,1940,后置后驱
116122096,朋克汽车 朋克多多 2021款 乐多多,朋克汽车,朋克多多,26100,34517,9成新,2021-09,0.3万公里,29kW,保定(冀),-,1,2275,前置前驱
116547310,小鹏汽车P5 2021款 600P,小鹏汽车,小鹏汽车P5,215000,248898,9成新,2022-01,0.2万公里,155kW,郑州(豫),-,1,2768,前置前驱
116303794,北汽新能源 EC系列 2017款 EC180 灵动版,北汽新能源,EC系列,23500,164774,6成新,2017-08,5.4万公里,30kW,济宁(鲁),156km,1,2360,前置前驱
115761570,比亚迪 秦PLUS 2021款 EV 500KM 豪华型,比亚迪,秦PLUS,126800,155005,8成新,2021-08,2.3万公里,100kW,深圳(粤),500km,1,2718,前置前驱
116374216,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,294100,316783,9成新,2022-01,800公里,220kW,昆明(云),525km,0,2890,后置后驱
115745886,大众 高尔夫·纯电 2020款 驰,大众,高尔夫·纯电,90000,160323,9成新,2020-12,2.5万公里,100kW,深圳(粤),270km,0,2631,前置前驱
115778028,特斯拉 Model 3 2019款 长续航全轮驱动版(进口),特斯拉,Model 3,248800,477498,8成新,2020-01,1.6万公里,258kW,上海(沪),590km,0,2875,双电机四驱
116370486,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,275000,356034,8成新,2020-04,3.8万公里,240kW,沧州(冀),180km,1,2935,双电机四驱
116249348,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,31800,35603,99成新,2022-02,100公里,20kW,苏州(苏),120km,1,1940,后置后驱
116392084,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,239800,289538,9成新,2021-03,1.1万公里,202kW,上海(沪),468km,0,2875,后置后驱
116533339,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,299900,327638,99成新,2022-02,100公里,202kW,嘉兴(浙),-,0,2890,后置后驱
116557428,特斯拉 Model 3 2020款 改款 标准续航后驱升级版,特斯拉,Model 3,219800,292751,9成新,2020-11,0.5万公里,202kW,上海(沪),468km,0,2875,后置后驱
115740016,小鹏汽车P7 2022款 670E+,小鹏汽车,小鹏汽车P7,258000,310227,99成新,2022-01,100公里,196kW,成都(川),670km,1,2998,后置后驱
116496185,奇瑞蚂蚁 2020款 高能pro版,奇瑞,奇瑞蚂蚁,132000,184312,95成新,2021-12,0.8万公里,130kW,襄阳(鄂),510km,1,2830,后置后驱
115168930,五菱汽车 宏光MINI EV 2020款 轻松款 三元锂,五菱,宏光MINI EV,29800,31261,9成新,2021-11,200公里,20kW,包头(蒙),120km,1,1940,后置后驱
116483369,大众 高尔夫·纯电 2020款 驰,大众,高尔夫·纯电,89800,160323,9成新,2020-10,2.6万公里,100kW,杭州(浙),270km,0,2631,前置前驱
116141813,大众 ID.6 X 2021款 Pure 纯净版,大众,ID.6 X,196000,260391,99成新,2022-01,500公里,132kW,唐山(冀),436km,0,2965,后置后驱
116492578,比亚迪 元新能源 2019款 EV360 智联悦享型,比亚迪,元新能源,76800,119184,9成新,2021-01,1.5万公里,70kW,深圳(粤),305km,1,2535,前置前驱
116251000,众泰 芝麻 2018款 eZ 翼行版,众泰,芝麻,21800,119184,8成新,2018-06,2.0万公里,35kW,济宁(鲁),210km,1,1765,前置前驱
115793489,小鹏汽车G3 2020款 520i 尊享版,小鹏汽车,小鹏汽车G3,139000,216876,9成新,2020-09,2.2万公里,145kW,东莞(粤),520km,1,2625,前置前驱
116193409,广汽埃安 Aion V(埃安V) 2021款 PLUS 90 超长续航版,广汽埃安,Aion V(埃安V),198000,260078,9成新,2021-12,0.5万公里,200kW,上海(沪),-,1,2830,前置前驱
116388172,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,294700,327638,99成新,2022-02,100公里,202kW,重庆(渝),-,0,2890,后置后驱
116508068,哪吒汽车U 2020款 400 U享,哪吒汽车,哪吒汽车U,116800,191911,95成新,2021-05,0.2万公里,150kW,济宁(鲁),400km,1,2770,前置前驱
115915281,大众 ID.6 X 2021款 Pro 极智长续航版,大众,ID.6 X,229800,302724,99成新,2022-01,600公里,150kW,河源(粤),588km,0,2965,后置后驱
116129225,比亚迪S2 2019款 耀·舒适型,比亚迪,比亚迪S2,65000,108329,8成新,2019-11,3.2万公里,70kW,保定(冀),305km,1,2535,前置前驱
116429683,奇瑞eQ1 2018款 智享251km版 4座,奇瑞,奇瑞eQ1,38000,130147,8成新,2018-07,4.0万公里,30kW,宣城(皖),251km,1,2150,后置后驱
116317806,特斯拉 Model Y 2021款 长续航全轮驱动版,特斯拉,Model Y,312000,377635,9成新,2021-04,0.8万公里,317kW,长沙(湘),594km,0,2890,双电机四驱
116202966,理想汽车 理想ONE 2020款 增程6座版,理想,理想ONE,293000,356034,9成新,2021-06,1.7万公里,240kW,呼和浩特(蒙),180km,1,2935,双电机四驱
116394106,大众 ID.4 CROZZ 2021款 长续航PRO两驱版,大众,ID.4 CROZZ,199000,260404,9成新,2021-04,1.2万公里,150kW,成都(川),550km,0,2765,后置后驱
116144646,五菱汽车 宏光MINI EV 2021款 马卡龙臻享款 磷酸铁锂,五菱,宏光MINI EV,39800,47326,9成新,2021-05,0.5万公里,20kW,武汉(鄂),170km,1,1940,后置后驱
116203398,特斯拉 Model Y 2022款 后轮驱动版,特斯拉,Model Y,308000,327638,99成新,2022-02,100公里,202kW,南通(苏),-,0,2890,后置后驱
116293734,比亚迪 汉 2020款 EV 超长续航版豪华型,比亚迪,汉,225800,254868,9成新,2021-11,0.2万公里,163kW,南京(苏),605km,1,2920,前置前驱
116221969,红旗E-HS9 2021款 旗·领 四座版,红旗,红旗E-HS9,576000,792176,95成新,2021-09,0.8万公里,405kW,石家庄(冀),510km,1,3110,双电机四驱
116250596,小鹏汽车P7 2020款 706G,小鹏汽车,小鹏汽车P7,221200,276686,8成新,2020-11,1.2万公里,196kW,杭州(浙),706km,1,2998,后置后驱
116246696,理想汽车 理想ONE 2021款 增程6座版,理想,理想ONE,324000,366888,9成新,2021-07,1.0万公里,245kW,郑州(豫),188km,1,2935,双电机四驱
116390692,吉利汽车 帝豪GSe 2018款 臻尚型,吉利,帝豪GSe,73800,147406,7成新,2018-09,3.4万公里,120kW,石家庄(冀),353km,1,2700,前置前驱
116492094,欧拉好猫GT 2022款 木兰版 480km长续航 标准版,欧拉,欧拉好猫GT,145000,146538,9成新,2021-12,0.5万公里,126kW,成都(川),480km,1,2650,前置前驱
115901811,五菱汽车 宏光MINI EV 2021款 马卡龙时尚款 磷酸铁锂,五菱,宏光MINI EV,39800,40813,95成新,2022-01,400公里,20kW,绵阳(川),120km,1,1940,后置后驱
115986914,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,63500,80107,9成新,2021-02,2.4万公里,35kW,南京(苏),351km,1,2475,前置前驱
116169401,特斯拉MODEL S 2017款 Model S 75D,特斯拉,特斯拉MODEL S,395800,793478,8成新,2018-04,6.2万公里,386kW,合肥(皖),469km,0,2960,双电机四驱
116294931,荣威 科莱威CLEVER 2021款 302km卓越版,荣威,科莱威CLEVER,36800,48845,9成新,2021-08,0.7万公里,37kW,成都(川),302km,1,2000,前置前驱
116544842,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,28800,35603,9成新,2021-01,0.9万公里,20kW,聊城(鲁),120km,1,1940,后置后驱
116243396,零跑汽车 零跑T03 2021款 400轻享版 三元锂,零跑汽车,零跑T03,63900,64911,99成新,2022-01,100公里,55kW,杭州(浙),403km,1,2400,前置前驱
116300479,零跑汽车 零跑T03 2021款 400舒享版,零跑汽车,零跑T03,61000,75765,9成新,2021-12,0.3万公里,55kW,深圳(粤),403km,1,2400,前置前驱
116121910,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,289800,316783,99成新,2022-01,600公里,220kW,郑州(豫),525km,0,2890,后置后驱
116542187,思皓E20X 2020款 心声版,思皓,思皓E20X,83800,138940,99成新,2021-11,0.2万公里,92kW,聊城(鲁),402km,1,2490,前置前驱
116507574,零跑汽车 零跑S01 2019款 380 Pro,零跑汽车,零跑S01,88800,151857,9成新,2021-06,2.8万公里,125kW,宁波(浙),300km,1,2500,前置前驱
116243841,五菱汽车 宏光MINI EV 2021款 马卡龙臻享款 磷酸铁锂,五菱,宏光MINI EV,41500,47326,99成新,2022-02,100公里,20kW,武汉(鄂),170km,1,1940,后置后驱
115897548,广汽集团 祺智EV 2019款 EV530 锋行版,广汽集团,祺智EV,76800,245858,8成新,2018-12,5.2万公里,132kW,信阳(豫),410km,1,2560,前置前驱
115900810,宝骏E200 2018款 智行版,宝骏,宝骏E200,29800,117230,8成新,2019-04,2.9万公里,29kW,青岛(鲁),210km,1,1600,前置前驱
116151346,宝骏E100 2019款 250KM 智行版,宝骏,宝骏E100,35800,54056,9成新,2019-09,1.9万公里,29kW,枣庄(鲁),250km,1,1600,前置前驱
116268711,北汽新能源 EU系列 2018款 R500 智尚版,北汽新能源,EU系列,76900,150771,7成新,2018-10,5.2万公里,160kW,唐山(冀),416km,1,2670,前置前驱
116544550,五菱汽车 宏光MINI EV 2021款 马卡龙时尚款 磷酸铁锂,五菱,宏光MINI EV,37200,40813,95成新,2022-01,0.1万公里,20kW,淮安(苏),120km,1,1940,后置后驱
115879597,五菱汽车 宏光MINI EV 2020款 轻松款 三元锂,五菱,宏光MINI EV,29500,31261,9成新,2021-04,0.3万公里,20kW,杭州(浙),120km,1,1940,后置后驱
116465616,比亚迪 元新能源 2019款 EV535 智联领潮型,比亚迪,元新能源,75600,130147,8成新,2019-07,3.2万公里,70kW,洛阳(豫),410km,1,2535,前置前驱
116317312,特斯拉 Model 3 2019款 标准续航后驱升级版,特斯拉,Model 3,200000,316740,9成新,2020-03,4.0万公里,175kW,深圳(粤),460km,0,2875,后置后驱
113005341,蔚来ES8 2020款 415KM 签名版 六座版,蔚来,蔚来ES8,362000,614376,9成新,2021-02,3.4万公里,400kW,北京(京),415km,1,3010,双电机四驱
116363053,奥迪Q2L e-tron 2019款 e-tron 纯电智酷型,奥迪,奥迪Q2L e-tron,128000,246184,9成新,2020-11,1.0万公里,100kW,长沙(湘),265km,0,2628,前置前驱
115758237,欧拉好猫GT 2022款 木兰版 480km长续航 标准版,欧拉,欧拉好猫GT,133000,146538,95成新,2021-11,0.2万公里,126kW,无锡(苏),480km,1,2650,前置前驱
115884519,宝骏E200 2019款 250KM 智行版,宝骏,宝骏E200,36500,59483,8成新,2019-12,3.3万公里,29kW,南宁(桂),250km,1,1600,前置前驱
116221683,比亚迪e5 2017款 300 尊贵型,比亚迪,比亚迪e5,53000,223498,8成新,2017-06,2.9万公里,160kW,石家庄(冀),305km,1,2660,前置前驱
115846903,奇瑞eQ1 2018款 小蚂蚁400 智享版 4座,奇瑞,奇瑞eQ1,37700,71423,7成新,2019-05,7.1万公里,30kW,厦门(闽),301km,1,2150,后置后驱
116415056,岚图汽车 岚图FREE 2021款 四驱增程版专属豪华套装,岚图汽车,岚图FREE,290000,362112,99成新,2022-01,100公里,510kW,重庆(渝),140km,1,2960,双电机四驱
115701297,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,42800,42116,95成新,2022-01,100公里,20kW,安顺(贵),170km,1,1940,后置后驱
116508571,江淮iEV 2015款 iEV4 豪华智能型,江淮,江淮iEV,21000,168030,7成新,2016-12,1.5万公里,42kW,北京(京),152km,1,2400,前置前驱
116515343,欧拉白猫 2020款 305km 豪华型,欧拉,欧拉白猫,59800,77936,9成新,2020-10,0.7万公里,35kW,济宁(鲁),305km,1,2490,前置前驱
116447317,特斯拉 Model 3 2019款 标准续航后驱升级版,特斯拉,Model 3,209900,316740,9成新,2020-05,0.8万公里,175kW,重庆(渝),460km,0,2875,后置后驱
116243524,小鹏汽车G3 2019款 智享版,小鹏汽车,小鹏汽车G3,96800,192996,8成新,2019-05,5.8万公里,145kW,宁波(浙),351km,1,2610,前置前驱
116000764,特斯拉 Model 3 2021款 改款 标准续航后驱升级版 3D1,特斯拉,Model 3,245000,273256,9成新,2022-01,0.2万公里,202kW,廊坊(冀),468km,0,2875,后置后驱
115742476,五菱汽车 宏光MINI EV 2020款 自在款 三元锂,五菱,宏光MINI EV,28000,35603,95成新,2020-10,1.0万公里,20kW,包头(蒙),120km,1,1940,后置后驱
115883839,广汽集团 广汽ix4 2018款 豪华版,广汽集团,广汽ix4,72800,244013,7成新,2018-12,3.8万公里,132kW,信阳(豫),270km,1,2640,前置前驱
116540134,宝骏E200 2019款 250KM 智行版,宝骏,宝骏E200,30700,59483,9成新,2019-09,1.7万公里,29kW,青岛(鲁),250km,1,1600,前置前驱
116469838,欧拉白猫 2020款 360km 豪华型,欧拉,欧拉白猫,72800,86620,9成新,2021-04,0.4万公里,35kW,保定(冀),360km,1,2490,前置前驱
116275912,岚图汽车 岚图FREE 2022款 两驱纯电城市版,岚图汽车,岚图FREE,278000,378394,99成新,2022-01,100公里,255kW,长沙(湘),505km,0,2960,后置后驱
116439375,比亚迪 秦PLUS 2021款 EV 600KM 旗舰型,比亚迪,秦PLUS,142800,184312,9成新,2021-08,0.9万公里,135kW,郑州(豫),600km,1,2718,前置前驱
116277256,奔驰EQC 2020款 EQC 400 4MATIC,奔驰,奔驰EQC,355000,629355,9成新,2020-10,0.6万公里,300kW,金华(浙),408km,0,2873,双电机四驱
115759152,SERES赛力斯 赛力斯SF5 2020款 四驱高性能版,SERES赛力斯,赛力斯SF5,158000,367974,8成新,2021-01,1.4万公里,510kW,重庆(渝),150km,1,2875,双电机四驱
116363874,欧拉白猫 2020款 305km 豪华型,欧拉,欧拉白猫,62800,77936,9成新,2021-04,0.9万公里,35kW,武汉(鄂),305km,1,2490,前置前驱
116322178,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,227000,456982,8成新,2020-04,3.0万公里,220kW,杭州(浙),664km,0,2875,后置后驱
116324043,宝骏E100 2019款 250KM 智行版,宝骏,宝骏E100,34200,54056,9成新,2020-06,0.9万公里,29kW,淮安(苏),250km,1,1600,前置前驱
116448559,小鹏汽车G3 2020款 520i 悦享版,小鹏汽车,小鹏汽车G3,129800,176714,7成新,2020-06,3.8万公里,145kW,佛山(粤),520km,1,2625,前置前驱
116174643,零跑汽车 零跑T03 2020款 400豪华版,零跑汽车,零跑T03,67800,82278,9成新,2021-04,1.2万公里,55kW,南京(苏),403km,0,2400,前置前驱
116467563,奇瑞eQ1 2019款 4座智享版 30.6kWh,奇瑞,奇瑞eQ1,53000,75765,8成新,2020-07,2.5万公里,30kW,沧州(冀),301km,1,2150,后置后驱
116218472,丰田C-HR EV 2020款 尊贵天窗版,丰田,丰田C-HR EV,145800,271150,8成新,2020-08,0.3万公里,150kW,长沙(湘),400km,0,2640,前置前驱
115777283,蔚来ES8 2018款 355KM 基准版 七座版,蔚来,蔚来ES8,289600,486290,8成新,2019-06,2.4万公里,480kW,广州(粤),355km,1,3010,双电机四驱
116487388,蔚来ES6 2020款 600KM 运动版,蔚来,蔚来ES6,270000,451555,99成新,2022-01,0.4万公里,320kW,苏州(苏),600km,1,2900,双电机四驱
116558007,欧拉黑猫 2021款 351km 标准型,欧拉,欧拉黑猫,68800,80107,9成新,2020-12,1.7万公里,35kW,天津(津),351km,1,2475,前置前驱
116485161,奇瑞eQ1 2019款 小蚂蚁 4座智炫版,奇瑞,奇瑞eQ1,58800,82278,95成新,2020-03,1.8万公里,30kW,福州(闽),301km,1,2150,后置后驱
116532163,北汽新能源 EX系列 2018款 EX360 新尚版,北汽新能源,EX系列,49500,101925,8成新,2018-05,3.3万公里,80kW,潍坊(鲁),318km,1,2519,前置前驱
116461399,广汽埃安 AION Y 2021款 70 科技活力版,广汽埃安,AION Y,124800,147515,9成新,2021-12,1.5万公里,135kW,深圳(粤),500km,1,2750,前置前驱
116367925,五菱汽车 宏光MINI EV 2020款 自在款 磷酸铁锂,五菱,宏光MINI EV,31800,35603,9成新,2021-01,1.6万公里,20kW,枣庄(鲁),120km,1,1940,后置后驱
116270878,日产 轩逸·纯电 2018款 智领版,日产,轩逸·纯电,83000,263769,8成新,2019-06,3.3万公里,80kW,温州(浙),338km,0,2700,前置前驱
116253162,广汽新能源 Aion V(埃安V) 2020款 80 MAX版,广汽埃安,Aion V(埃安V),168800,260078,8成新,2020-08,3.1万公里,135kW,广州(粤),600km,1,2830,前置前驱
116350990,思铭X-NV 2020款 风驰版,思铭,思铭X-NV,93600,184312,8成新,2020-11,1.3万公里,120kW,衡水(冀),401km,1,2610,前置前驱
116292484,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,35000,42116,9成新,2021-04,1.1万公里,20kW,株洲(湘),170km,1,1940,后置后驱
115793169,欧拉黑猫 2021款 351km 豪华型,欧拉,欧拉黑猫,69900,86620,9成新,2020-11,0.7万公里,35kW,北京(京),351km,1,2475,前置前驱
116513645,特斯拉Model X 2019款 Performance 高性能版(进口),特斯拉,特斯拉Model X,728000,947506,9成新,2020-07,1.9万公里,577kW,杭州(浙),550km,0,2965,双电机四驱
116243660,零跑汽车 零跑S01 2019款 380 标准版,零跑汽车,零跑S01,69600,130147,7成新,2019-12,5.4万公里,125kW,徐州(苏),300km,1,2500,前置前驱
116317830,特斯拉 Model Y 2021款 标准续航后驱版,特斯拉,Model Y,293000,316783,9成新,2021-10,0.2万公里,220kW,深圳(粤),525km,0,2890,后置后驱
116217744,别克 微蓝6 2019款 互联智慧型,别克,微蓝6,96800,242928,9成新,2020-06,2.2万公里,85kW,武汉(鄂),301km,0,2660,前置前驱
115927329,小鹏汽车G3 2020款 520i 智享版,小鹏汽车,小鹏汽车G3,149800,198423,9成新,2021-01,0.8万公里,145kW,杭州(浙),520km,1,2625,前置前驱
116508818,特斯拉 Model 3 2021款 标准续航后驱升级版,特斯拉,Model 3,235000,289538,9成新,2021-03,1.5万公里,202kW,长沙(湘),468km,0,2875,后置后驱
116444014,特斯拉 Model 3 2020款 标准续航后驱升级版,特斯拉,Model 3,197000,316740,9成新,2020-09,7.1万公里,202kW,长沙(湘),445km,0,2875,后置后驱
116496448,比亚迪 秦PLUS 2021款 EV 500KM 豪华型,比亚迪,秦PLUS,146000,155005,9成新,2021-07,3.5万公里,100kW,温州(浙),500km,1,2718,前置前驱
116557673,五菱汽车 宏光MINI EV 2021款 马卡龙时尚款 磷酸铁锂,五菱,宏光MINI EV,36900,40813,99成新,2022-01,0.1万公里,20kW,济宁(鲁),120km,1,1940,后置后驱
116415298,理想汽车 理想ONE 2021款 增程6座版,理想,理想ONE,315000,366888,9成新,2021-06,0.9万公里,245kW,重庆(渝),188km,1,2935,双电机四驱
116196001,日产 轩逸·纯电 2018款 智领版,日产,轩逸·纯电,79700,263769,8成新,2019-05,3.1万公里,80kW,温州(浙),338km,0,2700,前置前驱
116350400,奇瑞eQ1 2018款 小蚂蚁400 智享版 4座,奇瑞,奇瑞eQ1,42800,71423,8成新,2019-03,3.2万公里,30kW,厦门(闽),301km,1,2150,后置后驱
116490089,蔚来EC6 2020款 430KM 运动版,蔚来,蔚来EC6,336800,399452,9成新,2022-01,1.0万公里,320kW,沧州(冀),430km,1,2900,双电机四驱
116142065,广汽新能源 Aion S 埃安 2020款 魅 580,广汽埃安,Aion S 埃安,116800,159347,9成新,2021-05,0.4万公里,135kW,杭州(浙),460km,1,2750,前置前驱
116247398,奔驰EQC 2021款 EQC 350 4MATIC,奔驰,奔驰EQC,308000,542517,9成新,2021-08,1.0万公里,210kW,杭州(浙),415km,0,2873,双电机四驱
116304498,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,45800,42116,9成新,2021-01,0.9万公里,20kW,上海(沪),170km,1,1940,后置后驱
116509989,特斯拉 Model 3 2019款 长续航后驱版(进口),特斯拉,Model 3,265000,456982,9成新,2019-12,1.8万公里,220kW,杭州(浙),664km,0,2875,后置后驱
116319479,小鹏汽车P7 2020款 586N,小鹏汽车,小鹏汽车P7,236000,277663,8成新,2020-11,3.5万公里,196kW,南京(苏),568km,1,2998,后置后驱
116199970,比亚迪 元新能源 2018款 EV360 智联炫酷型,比亚迪,元新能源,64200,101925,8成新,2018-12,1.6万公里,70kW,无锡(苏),305km,1,2535,前置前驱
114853533,江淮iEV6E 2017款 iEV6E 时光版,江淮,江淮iEV6E,21500,128628,7成新,2017-07,4.0万公里,60kW,泰州(苏),156km,1,2390,前置前驱
115672336,五菱汽车 宏光MINI EV 2020款 悦享款 磷酸铁锂,五菱,宏光MINI EV,37500,42116,9成新,2021-08,0.5万公里,20kW,连云港(苏),170km,1,1940,后置后驱
